LABEL,"SVC(C=0.1, gamma=1)",GaussianNB(),"LogisticRegression(C=10, solver='liblinear')",DecisionTreeClassifier(criterion='entropy'),RandomForestClassifier()
13907,True,False,,True,True,True
13908,True,False,,True,True,True
13909,True,False,,True,True,True
13910,True,False,,True,True,True
13911,True,False,,True,True,True
13912,True,False,,True,True,True
13913,True,False,,True,True,True
13914,True,False,,True,True,True
13915,True,False,,True,True,True
13916,True,False,,True,True,True
13917,True,False,,True,True,True
13918,True,False,,True,True,True
13919,True,False,,True,True,True
13920,True,False,,True,True,True
13921,True,False,,True,True,True
13922,True,False,,True,True,True
13923,True,False,,True,True,True
13924,True,False,,True,True,True
13925,True,False,,True,True,True
13926,True,False,,True,True,True
13927,True,False,,True,True,True
13928,True,False,,True,True,True
13929,True,False,,True,True,True
13930,True,False,,True,True,True
13931,True,False,,True,True,True
13932,True,False,,True,True,True
13933,True,False,,True,True,True
13934,True,False,,True,True,True
13935,True,False,,True,True,True
13936,True,False,,True,True,True
13937,True,False,,True,True,True
13938,True,False,,True,True,True
13939,True,False,,True,True,True
13940,True,False,,False,True,True
13941,True,False,,True,True,True
13942,True,False,,True,True,True
13943,True,False,,True,True,True
13944,True,False,,True,True,True
13945,True,False,,True,True,True
13946,True,False,,True,True,True
13947,True,False,,True,True,True
13948,True,False,,True,True,True
13949,True,False,,True,True,True
13950,True,False,,True,True,True
13951,True,False,,True,True,True
13952,True,False,,True,True,True
13953,True,False,,True,True,True
13954,True,False,,True,True,True
13955,True,False,,True,True,True
13956,True,False,,True,True,True
13957,True,False,,True,True,True
13958,True,False,,True,True,True
13959,True,False,,True,True,True
13960,True,False,,True,True,True
13961,True,False,,True,True,True
13962,True,False,,True,True,True
13963,True,False,,True,True,True
13964,True,False,,True,True,True
13965,True,False,,True,True,True
13966,True,False,,True,True,True
13967,True,False,,True,True,True
13968,True,False,,True,True,True
13969,True,False,,True,True,True
13970,True,False,,True,True,True
13971,True,False,,True,True,True
13972,True,False,,True,True,True
13973,True,False,,True,True,True
13974,True,False,,True,True,True
13975,True,False,,True,True,True
13976,True,False,,True,True,True
13977,True,False,,True,True,True
13978,True,False,,True,True,True
13979,True,False,,True,True,True
13980,True,False,,True,True,True
13981,True,False,,True,True,True
13982,True,False,,True,True,True
13983,True,False,,True,True,True
13984,True,False,,True,True,True
13985,True,False,,True,True,True
13986,True,False,,True,True,True
13987,True,False,,True,True,True
13988,True,False,,True,True,True
13989,True,False,,True,True,True
13990,True,False,,True,True,True
13991,True,False,,True,True,True
13992,True,False,,True,True,True
13993,True,False,,True,True,True
13994,True,False,,True,True,True
13995,True,False,,True,True,True
13996,True,False,,True,True,True
13997,True,False,,True,True,True
13998,True,False,,True,True,True
13999,True,False,,True,True,True
14000,True,False,,True,True,True
14001,True,False,,True,True,True
14002,True,False,,True,True,True
14003,True,False,,True,True,True
14004,True,False,,True,True,True
14005,True,False,,True,True,True
14006,True,False,,True,True,True
14007,True,False,,True,True,True
14008,True,False,,True,True,True
14009,True,False,,True,True,True
14010,True,False,,True,True,True
14011,True,False,,True,True,True
14012,True,False,,True,True,True
14013,True,False,,True,True,True
14014,True,False,,True,True,True
14015,True,False,,True,True,True
14016,True,False,,True,True,True
14017,True,False,,True,True,True
14018,True,False,,True,True,True
14019,True,False,,True,True,True
14020,True,False,,True,True,True
14021,True,False,,True,True,True
14022,True,False,,True,True,True
14023,True,False,,True,True,True
14024,True,False,,True,True,True
14025,True,False,,True,True,True
14026,True,False,,True,True,True
14027,True,False,,True,True,True
14028,True,False,,True,True,True
14029,True,False,,True,True,True
14030,True,False,,True,True,True
14031,True,False,,True,True,True
14032,True,False,,True,True,True
14033,True,False,,True,True,True
14034,True,False,,True,True,True
14035,True,False,,True,True,True
14036,True,False,,True,True,True
14037,True,False,,True,True,True
14038,True,False,,True,True,True
14039,True,False,,True,True,True
14040,True,False,,True,True,True
14041,True,False,,True,True,True
14042,True,False,,True,True,True
14043,True,False,,True,True,True
14044,True,False,,True,True,True
14045,True,False,,True,True,True
14046,True,False,,True,True,True
14047,True,False,,True,True,True
14048,True,False,,True,True,True
14049,True,False,,True,True,True
14050,True,False,,True,True,True
14051,True,False,,True,True,True
14052,True,False,,True,True,True
14053,True,False,,True,True,True
14054,True,False,,True,True,True
14055,True,False,,True,True,True
14056,True,False,,True,True,True
14057,True,False,,True,True,True
14058,True,False,,True,True,True
14059,True,False,,True,True,True
14060,True,False,,True,True,True
14061,True,False,,True,True,True
14062,True,False,,True,True,True
14063,True,False,,True,True,True
14064,True,False,,True,True,True
14065,True,False,,True,True,True
14066,True,False,,True,True,True
14067,True,False,,True,True,True
14068,True,False,,True,True,True
14069,True,False,,True,True,True
14070,True,False,,True,True,True
14071,True,False,,True,True,True
14072,True,False,,True,True,True
14073,True,False,,True,True,True
14074,True,False,,True,True,True
14075,True,False,,True,True,True
14076,True,False,,True,True,True
14077,True,False,,True,True,True
14078,True,False,,True,True,True
14079,True,False,,True,True,True
14080,True,False,,True,True,True
14081,True,False,,True,True,True
14082,True,False,,True,True,True
14083,True,False,,True,True,True
14084,True,False,,True,True,True
14085,True,False,,True,True,True
14086,True,False,,True,True,True
14087,True,False,,True,True,True
14088,True,False,,True,True,True
14089,True,False,,True,True,True
14090,True,False,,True,True,True
14091,True,False,,True,True,True
14092,True,False,,True,True,True
14093,True,False,,True,True,True
14094,True,False,,True,True,True
14095,True,False,,True,True,True
14096,True,False,,True,True,True
14097,True,False,,True,True,True
14098,True,False,,True,True,True
14099,True,False,,True,True,True
14100,True,False,,True,True,True
14101,True,False,,True,True,True
14102,True,False,,True,True,True
14103,True,False,,True,True,True
14104,True,False,,True,True,True
14105,True,False,,True,True,True
14106,True,False,,True,True,True
14107,True,False,,True,True,True
14108,True,False,,True,True,True
14109,True,False,,True,True,True
14110,True,False,,True,True,True
14111,True,False,,True,True,True
14112,True,False,,True,True,True
14113,True,False,,True,True,True
14114,True,False,,True,True,True
14115,True,False,,True,True,True
14116,True,False,,True,True,True
14117,True,False,,True,True,True
14118,True,False,,True,True,True
14119,True,False,,True,True,True
14120,True,False,,True,True,True
14121,True,False,,True,True,True
14122,True,False,,True,True,True
14123,True,False,,True,True,True
14124,True,False,,True,True,True
14125,True,False,,True,True,True
14126,True,False,,True,True,True
14127,True,False,,True,True,True
14128,True,False,,True,True,True
14129,True,False,,True,True,True
14130,True,False,,True,True,True
14131,True,False,,True,True,True
14132,True,False,,True,True,True
14133,True,False,,True,True,True
14134,True,False,,True,True,True
14135,True,False,,True,True,True
14136,True,False,,True,True,True
14137,True,False,,True,True,True
14138,True,False,,True,True,True
14139,True,False,,True,True,True
14140,True,False,,True,True,True
14141,True,False,,True,True,True
14142,True,False,,True,True,True
14143,True,False,,True,True,True
14144,True,False,,True,True,True
14145,True,False,,True,True,True
14146,True,False,,True,True,True
14147,True,False,,True,True,True
14148,True,False,,True,True,True
14149,True,False,,True,True,True
14150,True,False,,True,True,True
14151,True,False,,True,True,True
14152,True,False,,True,True,True
14153,True,False,,True,True,True
14154,True,False,,True,True,True
14155,True,False,,True,True,True
14156,True,False,,True,True,True
14157,True,False,,True,True,True
14158,True,False,,True,True,True
14159,True,False,,True,True,True
14160,True,False,,True,True,True
14161,True,False,,True,True,True
14162,True,False,,True,True,True
14163,True,False,,True,True,True
14164,True,False,,True,True,True
14165,True,False,,True,True,True
14166,True,False,,True,True,True
14167,True,False,,True,True,True
14168,True,False,,True,True,True
14169,True,False,,True,True,True
14170,True,False,,True,True,True
14171,True,False,,True,True,True
14172,True,False,,True,True,True
14173,True,False,,True,True,True
14174,True,False,,True,True,True
14175,True,False,,True,True,True
14176,True,False,,True,True,True
14177,True,False,,True,True,True
14178,True,False,,True,True,True
14179,True,False,,True,True,True
14180,True,False,,True,True,True
14181,True,False,,True,True,True
14182,True,False,,True,True,True
14183,True,False,,True,True,True
14184,True,False,,True,True,True
14185,True,False,,True,True,True
14186,True,False,,True,True,True
14187,True,False,,True,True,True
14188,True,False,,True,True,True
14189,True,False,,True,True,True
14190,True,False,,True,True,True
14191,True,False,,True,True,True
14192,True,False,,True,True,True
14193,True,False,,True,True,True
14194,True,False,,True,True,True
14195,True,False,,True,True,True
14196,True,False,,True,True,True
14197,True,False,,True,True,True
14198,True,False,,True,True,True
14199,True,False,,True,True,True
14200,True,False,,True,True,True
14201,True,False,,True,True,True
14202,True,False,,True,True,True
14203,True,False,,False,True,True
14204,True,False,,True,True,True
14205,True,False,,True,True,True
14206,True,False,,True,True,True
14207,True,False,,True,True,True
14208,True,False,,True,True,True
14209,True,False,,True,True,True
14210,True,False,,True,True,True
14211,True,False,,True,True,True
14212,True,False,,True,True,True
14213,True,False,,True,True,True
14214,True,False,,True,True,True
14215,True,False,,True,True,False
14216,True,False,,True,True,True
14217,True,False,,True,True,True
14218,True,False,,True,True,True
14219,True,False,,True,True,True
14220,True,False,,True,True,True
14221,True,False,,True,True,True
14222,True,False,,True,True,True
14223,True,False,,True,True,True
14224,True,False,,True,True,True
14225,True,False,,True,True,True
14226,True,False,,True,True,True
14227,True,False,,True,True,True
14228,True,False,,True,True,True
14229,True,False,,True,True,True
14230,True,False,,True,True,True
14231,True,False,,True,True,True
14232,True,False,,True,True,True
14233,True,False,,True,True,True
14234,True,False,,True,True,True
14235,True,False,,True,True,True
14236,True,False,,True,True,True
14237,True,False,,True,True,True
14238,True,False,,True,True,True
14239,True,False,,True,True,True
14240,True,False,,True,True,True
14241,True,False,,True,True,True
14242,True,False,,True,True,True
14243,True,False,,True,True,True
14244,True,False,,True,True,True
14245,True,False,,True,True,True
14246,True,False,,True,True,True
14247,True,False,,True,True,True
14248,True,False,,True,True,True
14249,True,False,,True,True,True
14250,True,False,,True,True,True
14251,True,False,,True,True,True
14252,True,False,,True,True,True
14253,True,False,,True,True,True
14254,True,False,,True,True,True
14255,True,False,,True,True,True
14256,True,False,,True,True,True
14257,True,False,,True,True,True
14258,True,False,,True,True,True
14259,True,False,,True,True,True
14260,True,False,,True,True,True
14261,True,False,,True,True,True
14262,True,False,,True,True,True
14263,True,False,,True,True,True
14264,True,False,,True,True,True
14265,True,False,,True,True,True
14266,True,False,,True,True,True
14267,True,False,,True,True,True
14268,True,False,,True,True,True
14269,True,False,,True,True,True
14270,True,False,,True,True,True
14271,True,False,,True,True,True
14272,True,False,,True,True,True
14273,True,False,,True,True,True
14274,True,False,,True,True,True
14275,True,False,,True,True,True
14276,True,False,,True,True,True
14277,True,False,,True,True,True
