,RESUMO,TEXTO
0,É #FAKE que filha de Che Guevara comandou Mais Médicos ,Mensagens com montagem de fotos circulam em redes sociais. Ela jamais foi coordenadora do programa.
0,É #FAKE que há apenas duas faculdades de medicina em Cuba que só formam 300 médicos por ano,Texto de 2014 voltou a circular nas redes sociais após decisão de país sair do Mais Médicos. Ele é falso.
0,É #FAKE que Bolsonaro se aposentou do Exército por insanidade mental,"Ele foi transferido automaticamente para a reserva em 1988 ao ser eleito vereador, como determina o Estatuto dos Militares."
0,É #FAKE que general Mourão fez post dizendo que livros dirão que Bolsonaro será lembrado por libertar 8 mil cubanos da escravidão,Print de tuíte falso atribui frase ao vice-presidente eleito; assessoria dele informou que perfil é falso e ele não deu essa declaração
0,É #FAKE texto que diz que usar celular no escuro causa câncer no olho,Mensagem circula em redes sociais no Brasil e no exterior. Especialistas desconhecem casos e dizem que texto não tem base científica. Alerta não foi feito por pesquisadores citados.
0,É #FAKE que carro de empresa de engenharia aplica multas em rodovia,"Em vídeo que circula em redes sociais, narrador afirma que equipamento é radar. Empresa de engenharia dona do carro e concessionária que administra a Raposo Tavares explicam que veículo mede qualidade do asfalto."
0,É #FAKE que vídeo mostra cemitério de carretas de empresa de Eike Batista,"Vídeo é antigo e caminhões não estão abandonados. Eles também não são de Eike Batista. Empresa tem empréstimos com o BNDES, mas risco de calote, se houver, não é do banco público."
0,É #FAKE que estátua de Che Guevara foi retirada de cidade após eleição de Bolsonaro,"Monumento foi removido em Paraíba do Sul, RJ, em 2017, a pedido do Ministério Público por estar em área tombada. Prefeitura diz que estátua está guardada e ainda não há previsão de instalação em outro local."
0,É #FAKE que Gleisi Hoffmann enviou ofício ao TSE para impedir doação de Bolsonaro à Santa Casa de Juiz de Fora,Texto que circula nas redes tem erros de ortografia e não é verdadeiro. Presidente do PT critica mensagens falsas quem têm circulado na web. 
0,É #FAKE que Lewandowski quer 'sessão secreta' para julgar libertação de Lula,Mensagem falsa circula nas redes. STF ressalta que todos os julgamentos são públicos.
0,É #FAKE que Cármen Lúcia disse após a eleição que se brasileiro soubesse tudo que ela sabe seria difícil dormir ,"Frase da ministra foi dita, na verdade, em 2017 e fazia referência à situação dos presídios. Montagem que circula em redes sociais diz que ela faz menção ao futuro governo Bolsonaro, o que não é verdade."
0,É #FAKE que ministro suíço teve ataque de riso ao falar de Lula e Gleisi Hoffmann,"O vídeo, na verdade, foi gravado em 2010. Político falava de um assunto interno de seu país; legendas adicionadas fazem tradução errada da fala de Hans-Rudolf Merz."
0,É #FAKE que Enem 2018 foi cancelado por suspeitas de fraude,Imagem com logo do G1 alerta para fraudes na prova. Ela é falsa.
0,É #FAKE que Forças Armadas distribuirão alimentos de campanha de arrecadação na posse de Bolsonaro  ,"Mensagem compartilhada nas redes sociais é falsa, segundo o Ministério da Defesa. "
0,"É #FAKE que Chico, Caetano e Gil recebem 'Bolsa Ditadura' e que ex-presidentes recebem aposentadoria pelo cargo",Mensagem que circula em redes sociais tem erros de informação sobre o que é e quem recebe indenização decorrente de anistia política.
0,É #FAKE que Toyota e Aryzta anunciaram megainvestimentos após Bolsonaro ser eleito,Notícias de setembro têm sido compartilhadas nas redes sociais como se fossem atuais.
0,É #FAKE que vídeo mostra Haddad bêbado e chorando após vitória de Bolsonaro,Texto que acompanha vídeo diz que o petista gravou depoimento bêbado e emocionado depois da derrota para Jair Bolsonaro no 2º turno. Gravação é antiga e foi tirada de contexto.
0,É #FAKE que Haddad criou 'kit gay' e que Câmara realizou seminário LGBT infantil ,Presidente eleito Jair Bolsonaro voltou a falar sobre os dois temas em entrevista ao Jornal Nacional 
0,FATO ou FAKE: quase mil checagens na eleição,"Equipe fez a checagem de 759 frases ditas por políticos e de 200 boatos disseminados na web. São, ao todo, 959 verificações feitas. No fim de semana, parceria uniu as principais agências de checagem do país."
0,É #FAKE que vídeo em que Malafaia critica Bolsonaro seja do 2º turno das eleições de 2018,Postagem usa vídeo de 2017 para sugerir que pastor rompeu com presidente eleito.
0,É #FAKE que o TRE-SP identificou urnas que 'adulteraram os votos digitados',Mensagem falsa diz que teclados das urnas adulteraram os votos que eram digitados.
0,É #FAKE que urnas estavam sem lacre em escola de Uberlândia,"Em vídeo, homem mostra caixas que envolvem os equipamentos abertas. Justiça Eleitoral diz que não há nenhuma irregularidade."
0,É #FAKE foto de Trump com camiseta pró-Bolsonaro,"Imagem foi obtida por meio da alteração de uma foto divulgada pela Casa Branca. Na foto original, Trump posa com camisa da seleção americana de futebol, que tem seu nome e o número 45."
0,É #FAKE fraude nas urnas denunciada em vídeo por eleitor no Pará,"Informações do vídeo que circula nas redes sociais são falsas. Na verdade, eleitor votou para o cargo de 'governador', e não para 'presidente'. "
0,É #FAKE capa da Veja em que Joaquim Barbosa pede para eleitores não votarem no PT,Capa não foi publicada pela revista. Imagem que circula nas redes sociais é falsa. Ex-ministro do STF declarou voto em Haddad.
0,É #FAKE mensagem com resultado de pesquisa para presidente da BTG Pactual,Texto compartilhado nas redes sociais tem resultado falso de pesquisa. Empresa diz que pesquisa não existe.
0,É #FAKE que PT confirmou apoio a Eduardo Paes no segundo turno,"Mensagem compartilhada pelo WhatsApp não é verdadeira. PT não confirmou apoio a Eduardo Paes (DEM), candidato ao governo do RJ."
0,É #FAKE que Haddad é acusado de estuprar menina de 11 anos,Imagem circula com acusação no WhatsApp. Mensagem é falsa; garota na foto é cantora gospel e tem 16 anos.
0,É #FAKE que candidatura de Bolsonaro foi impugnada e 2º turno será entre Ciro e Haddad,Texto falso compartilhado nas redes sociais credita G1 como fonte da informação.
0,É #FAKE que sócios de empresa contratada pelo TSE têm ligação com o PT,Páginas nas redes sociais atribuídas a supostos donos de consultoria são de outras pessoas com nomes parecidos.
0,É #FAKE que Haddad usou foto de carnaval para divulgar ato de apoio em Salvador,Imagem foi publicada no Facebook e já tinha mais de 700 compartilhamentos até as 16h deste sábado (27).
0,É #FAKE que apresentadora Monalisa Perrone declarou voto em Fernando Haddad,"Monalisa Perrone, que apresenta o Hora Um, não tem redes sociais. Perfil falso da apresentadora defendeu voto no candidato petista."
0,É #FAKE que Instituto Ayrton Senna autorizou uso de música tema da vitória e que ela foi usada na última propaganda de Bolsonaro,"Vídeo, que não foi exibido na TV, usa música associada ao piloto Ayrton Senna com imagens da campanha do candidato. Instituto comandado pela irmã do piloto nega autorização para uso da música."
0,"É #FAKE que Alckmin fez aceno público, com adesivo do PSB, a Márcio França",Montagem apagou o nome de candidato apoiado por Alckmin nas eleições de 2016 e forjou informações atuais. Texto que acompanha imagem diz que apoio a França foi 'retaliação às traições de João Doria'.
0,"É #FAKE capa da Veja em que Bolsonaro diz que acabará com tudo que o PT fez
",Capa verdadeira da revista não é com o candidato do PSL. Declarações sobre fim de programas atribuídas a ele na capa falsa não foram feitas na campanha.
0,É #FAKE que FHC declarou voto em Fernando Haddad neste 2° turno,Mensagem que atribui a ex-presidente declaração de apoio ao candidato do PT circula em redes sociais;  FHC desmentiu versões pelo Twitter.
0,"É  #FAKE que mulher ao lado de Haddad em foto é jornalista Patrícia Campos Mello, da Folha",Mulher na imagem não é a jornalista da 'Folha de S.Paulo'.
0,É #FAKE que polícia apreendeu carro-bomba que ia ser usado em atentado a Bolsonaro,Mensagem falsa utiliza fotos de tentativa de resgate de traficante na fronteira do Brasil com o Paraguai.
0,É #FAKE post atribuído a Bolsonaro em que propõe anexar o estado de Sergipe à Bahia,Um print de um perfil atribuído ao candidato à Presidência da República Jair Bolsonaro (PSL) circula com tal medida. Não é verdade.
0,FATO ou FAKE: as checagens da eleição,Equipe já fez a checagem de 759 frases ditas por políticos e verificou 180 boatos disseminados na web. Veja lista de mensagens checadas.
0,É #FAKE que Miguel Falabella gravou áudio sobre cenário pós-eleição,"Autor de mensagem classifica uma eventual vitória de Haddad de 'pesadelo'. Voz que circula em redes sociais não é do ator e diretor. 'Não sou eu. É mais uma das fake news que assolam esta eleição', diz."
0,É #FAKE áudio que diz que Haddad virou em todas as capitais do país,"Na gravação, mulher diz que informação foi passada por jornalista da GloboNews. Mensagem é falsa."
0,É #FAKE imagem que mostra pesquisa Datafolha para presidente em capitais do país,"Gráfico mostra números errados de São Paulo, Rio de Janeiro e Belo Horizonte. Salvador e Porto Alegre, que também aparecem na imagem, não tiveram nem pesquisa com intenção de voto para presidente voltadas para as capitais, segundo Datafolha. "
0,Veja o que é #FATO ou #FAKE nas falas dos candidatos ao governo de SP no debate da Globo,João Doria e Márcio França participaram nesta quinta-feira (25) do último encontro deste 2º turno.
0,É #FAKE vídeo em que policiais militares do Ceará se manifestam a favor de Bolsonaro,Vídeo em que policiais aparecem gritando a favor de Bolsonaro foi editado. Gravação original não tem o mesmo áudio.
0,Veja o que é #FATO ou #FAKE nas falas dos candidatos ao governo do RJ no debate da Globo,Eduardo Paes e Wilson Witzel participaram nesta quinta-feira (25) do último encontro deste 2º turno
0,Veja o que é #FATO ou #FAKE na entrevista de Rodrigo Rollemberg à Globo,"Candidato do PSB ao governo do Distrito Federal foi entrevistado nesta quinta-feira (25). Candidato do MDB, Ibaneis Rocha, desistiu de participar de debate. "
0,É #FAKE que simulação de sexo em teatro seja no Brasil e tenha relação com Haddad,Legenda sobre foto atrela imagem ao presidenciável do PT. Foto usada na montagem é de espetáculo realizado na Bélgica.
0,"É #FAKE que Maria Amélia Teles, presa política durante a ditadura, matou e esquartejou militares",Documentos oficiais da ditadura militar mostram que ela era responsável pela gráfica e por publicações do PCdoB.
0,É #FAKE que pesquisa do Datafolha computou votos de Bolsonaro para Haddad,Vídeo acusa pesquisa de fraude afirmando que voto '17' foi computado para petista. Instituto explica que houve erro da entrevistadora.
0,"É #FAKE que Sarney, Temer e Dilma tramaram conspiração para Bolsonaro não virar presidente caso vença eleição","Nas redes sociais, usuários têm compartilhado mensagem que diz que o ex-presidente José Sarney ameaçou o candidato a presidente Jair Bolsonaro (PSL). Mensagem é falsa."
0,É #FAKE que diretor Jayme Monjardim fez vídeo criticando peça da campanha de Haddad,"Mensagem diz que ele publicou desabafo contra presidenciável do PT. Autor do vídeo é, na verdade, um profissional de marketing de 63 anos."
0,É #FAKE print sobre saída do Grupo Guararapes do RN em caso de vitória de Fátima Bezerra,Mensagem com print de repórter da InterTV circula nas redes sociais. Grupo nega que vai deixar o estado se a petista ganhar; frame é de reportagem sobre prisão de suspeito de tráfico.
0,É #FAKE que advogado de manifesto em apoio a Haddad defende homem que esfaqueou Bolsonaro,"Antônio Carlos de Almeida Castro, conhecido como Kakay, não é o advogado de Adélio Bispo."
0,É #FAKE que Haddad cancelou aula na USP para comemorar queda das Torres Gêmeas,"Post de relato tem sido bastante compartilhado no Facebook. Segundo assessoria da FFLCH-USP, Haddad estava licenciado no período e não deu aulas em 2001."
